LOAD_ZONE	TIMEPOINT	lz_demand_mw
Oahu	2509127200	1085.83902252
Oahu	2509137200	1087.2016637
Oahu	2509147200	1082.64617077
Oahu	2509157200	1077.066299
Oahu	2509167200	1055.43304981
Oahu	2509177200	1040.36434851
Oahu	2509187200	1083.41205695
Oahu	2509197200	1034.70494988
Oahu	2509207200	977.861698434
Oahu	2509217200	895.307230288
Oahu	2509227200	783.341482289
Oahu	2509237200	683.311320047
Oahu	2510007050	606.853951814
Oahu	2510017050	575.224661702
Oahu	2510027050	558.962450392
Oahu	2510037050	565.865199916
Oahu	2510047050	623.633391266
Oahu	2510057050	737.638123023
Oahu	2510067050	818.03425641
Oahu	2510077050	899.554328979
Oahu	2510087050	968.760790012
Oahu	2510097050	1002.49875613
Oahu	2510107050	1026.4195864
Oahu	2510117050	1032.70572955
Oahu	2510127050	1041.53806787
Oahu	2510137050	1038.6934345
Oahu	2510147050	1032.05919438
Oahu	2510157050	1025.86265553
Oahu	2510167050	1002.49875613
Oahu	2510177050	996.988455182
Oahu	2510187050	1024.1021372
Oahu	2510197050	965.965936817
Oahu	2510207050	924.559395708
Oahu	2510217050	857.729998659
Oahu	2510227050	775.662951259
Oahu	2510237050	684.813224301
Oahu	2510007221	592.929101765
Oahu	2510017221	564.144445022
Oahu	2510027221	546.360417389
Oahu	2510037221	553.700807485
Oahu	2510047221	612.612910794
Oahu	2510057221	729.452319885
Oahu	2510067221	830.984386382
Oahu	2510077221	901.056233233
Oahu	2510087221	980.089664729
Oahu	2510097221	1023.44564599
Oahu	2510107221	1050.93729309
Oahu	2510117221	1074.81842063
Oahu	2510127221	1081.09460776
Oahu	2510137221	1079.93084444
Oahu	2510147221	1083.07391601
Oahu	2510157221	1072.50097144
Oahu	2510167221	1055.74144406
Oahu	2510177221	1062.63417684
Oahu	2510187221	1104.39877095
Oahu	2510197221	1044.69097407
Oahu	2510207221	973.107327635
Oahu	2510217221	872.977726461
Oahu	2510227221	758.873555772
Oahu	2510237221	661.697982933
Oahu	2511007071	584.723386558
Oahu	2511017071	558.743599752
Oahu	2511027071	543.575459521
Oahu	2511037071	552.437665941
Oahu	2511047071	610.524146863
Oahu	2511057071	738.095675665
Oahu	2511067071	849.245818019
Oahu	2511077071	894.481668608
Oahu	2511087071	960.883381119
Oahu	2511097071	1008.42672486
Oahu	2511107071	1043.08963088
Oahu	2511117071	1057.59144528
Oahu	2511127071	1066.40387153
Oahu	2511137071	1077.25534224
Oahu	2511147071	1079.18487033
Oahu	2511157071	1069.35789986
Oahu	2511167071	1053.03595235
Oahu	2511177071	1101.29552351
Oahu	2511187071	1111.19218622
Oahu	2511197071	1057.97936639
Oahu	2511207071	993.179057771
Oahu	2511217071	904.24896357
Oahu	2511227071	781.889297501
Oahu	2511237071	680.824739681
Oahu	2512007041	595.843366669
Oahu	2512017041	560.424530508
Oahu	2512027041	549.682515469
Oahu	2512037041	566.700656923
Oahu	2512047041	633.619536869
Oahu	2512057041	767.66606995
Oahu	2512067041	893.337878065
Oahu	2512077041	931.084119452
Oahu	2512087041	977.274899464
Oahu	2512097041	1019.63624858
Oahu	2512107041	1030.45785119
Oahu	2512117041	1038.82274154
Oahu	2512127041	1037.17161818
Oahu	2512137041	1025.56421732
Oahu	2512147041	1024.89789149
Oahu	2512157041	1024.36075128
Oahu	2512167041	1030.6369384
Oahu	2512177041	1099.94283836
Oahu	2512187041	1111.43088822
Oahu	2512197041	1059.12309622
Oahu	2512207041	989.389451014
Oahu	2512217041	903.960481395
Oahu	2512227041	784.445509402
Oahu	2512237041	665.93512559
Oahu	2502008061	561.360762185
Oahu	2502018061	532.149676066
Oahu	2502028061	520.865675674
Oahu	2502038061	532.675474876
Oahu	2502048061	599.98531326
Oahu	2502058061	727.941724386
Oahu	2502068061	851.408788752
Oahu	2502078061	862.500736808
Oahu	2502088061	909.709570584
Oahu	2502098061	938.111839896
Oahu	2502108061	967.696909675
Oahu	2502118061	964.997315412
Oahu	2502128061	973.237915769
Oahu	2502138061	978.222636596
Oahu	2502148061	982.317695963
Oahu	2502158061	969.941675626
Oahu	2502168061	977.241886047
Oahu	2502178061	989.021383932
Oahu	2502188061	1050.00157972
Oahu	2502198061	1015.88661743
Oahu	2502208061	955.98825886
Oahu	2502218061	868.082041801
Oahu	2502228061	749.751451699
Oahu	2502238061	649.378186927
Oahu	2503008040	579.449598931
Oahu	2503018040	545.526688973
Oahu	2503028040	528.206308421
Oahu	2503038040	533.261876318
Oahu	2503048040	588.084486682
Oahu	2503058040	717.011589062
Oahu	2503068040	825.73660016
Oahu	2503078040	858.001269037
Oahu	2503088040	928.536500495
Oahu	2503098040	958.020607029
Oahu	2503108040	975.260142928
Oahu	2503118040	984.68366718
Oahu	2503128040	1001.3265572
Oahu	2503138040	998.525876263
Oahu	2503148040	1005.31040888
Oahu	2503158040	986.958672733
Oahu	2503168040	990.254912876
Oahu	2503178040	1001.51873296
Oahu	2503188040	1049.17252089
Oahu	2503198040	1010.59851316
Oahu	2503208040	942.358467559
Oahu	2503218040	840.680888486
Oahu	2503228040	718.578802767
Oahu	2503238040	620.713141637
Oahu	2504008290	583.676046288
Oahu	2504018290	553.686382964
Oahu	2504028290	540.764383511
Oahu	2504038290	545.668259685
Oahu	2504048290	611.239012335
Oahu	2504058290	738.214611199
Oahu	2504068290	846.383583885
Oahu	2504078290	893.006016218
Oahu	2504088290	938.303892231
Oahu	2504098290	964.81526066
Oahu	2504108290	987.555195185
Oahu	2504118290	997.241742269
Oahu	2504128290	1008.4549573
Oahu	2504138290	1007.94940052
Oahu	2504148290	1009.77945191
Oahu	2504158290	999.90097592
Oahu	2504168290	988.556187755
Oahu	2504178290	988.32365138
Oahu	2504188290	1023.27791694
Oahu	2504198290	1013.03533144
Oahu	2504208290	945.644586691
Oahu	2504218290	849.973024749
Oahu	2504228290	734.291485574
Oahu	2504238290	639.337836489
Oahu	2506008210	621.016463368
Oahu	2506018210	581.411161744
Oahu	2506028210	556.062536904
Oahu	2506038210	553.544812252
Oahu	2506048210	575.46580896
Oahu	2506058210	610.167172696
Oahu	2506068210	687.143254431
Oahu	2506078210	782.744092731
Oahu	2506088210	860.013375186
Oahu	2506098210	908.48616265
Oahu	2506108210	927.596233985
Oahu	2506118210	932.45962612
Oahu	2506128210	931.306941828
Oahu	2506138210	919.659017072
Oahu	2506148210	919.143339273
Oahu	2506158210	927.393937213
Oahu	2506168210	926.180650289
Oahu	2506178210	918.890560878
Oahu	2506188210	911.054368924
Oahu	2506198210	939.83068361
Oahu	2506208210	897.505483989
Oahu	2506218210	840.822459198
Oahu	2506228210	757.809997304
Oahu	2506238210	674.979590162
Oahu	2507008200	627.335923239
Oahu	2507018200	587.760922931
Oahu	2507028200	568.054329144
Oahu	2507038200	555.61764446
Oahu	2507048200	572.907661982
Oahu	2507058200	593.392832974
Oahu	2507068200	642.654256938
Oahu	2507078200	725.757684495
Oahu	2507088200	802.24845146
Oahu	2507098200	865.564378863
Oahu	2507108200	885.523751045
Oahu	2507118200	888.213347726
Oahu	2507128200	885.968643489
Oahu	2507138200	884.148651389
Oahu	2507148200	890.660225308
Oahu	2507158200	899.719825196
Oahu	2507168200	917.707513556
Oahu	2507178200	918.031015594
Oahu	2507188200	904.30013762
Oahu	2507198200	947.939834265
Oahu	2507208200	921.620518172
Oahu	2507218200	854.988108606
Oahu	2507228200	760.135546194
Oahu	2507238200	664.939239724
Oahu	2508008200	625.677682158
Oahu	2508018200	591.208793083
Oahu	2508028200	579.308028219
Oahu	2508038200	585.6376091
Oahu	2508048200	636.435945453
Oahu	2508058200	754.533999181
Oahu	2508068200	865.857579584
Oahu	2508078200	929.072420314
Oahu	2508088200	993.803931414
Oahu	2508098200	1040.90155751
Oahu	2508108200	1068.19150314
Oahu	2508118200	1077.13995706
Oahu	2508128200	1085.16813963
Oahu	2508138200	1091.32578677
Oahu	2508148200	1092.89306219
Oahu	2508158200	1084.43004647
Oahu	2508168200	1065.9266186
Oahu	2508178200	1046.33123249
Oahu	2508188200	1043.0855974
Oahu	2508198200	1046.38183754
Oahu	2508208200	984.511733437
Oahu	2508218200	888.526790467
Oahu	2508228200	772.612714917
Oahu	2508238200	680.186788067
Oahu	2511008060	598.488823197
Oahu	2511018060	565.75908157
Oahu	2511028060	550.147485436
Oahu	2511038060	561.664083916
Oahu	2511048060	614.423983082
Oahu	2511058060	738.01237614
Oahu	2511068060	840.59998212
Oahu	2511078060	896.393222024
Oahu	2511088060	962.327960751
Oahu	2511098060	1003.71277044
Oahu	2511108060	1025.5630435
Oahu	2511118060	1032.51950986
Oahu	2511128060	1040.06237767
Oahu	2511138060	1023.15658825
Oahu	2511148060	1023.87443939
Oahu	2511158060	1011.91301018
Oahu	2511168060	995.290238753
Oahu	2511178060	1018.72790583
Oahu	2511188060	1041.47796137
Oahu	2511198060	990.153826204
Oahu	2511208060	921.286895124
Oahu	2511218060	829.194653035
Oahu	2511228060	724.048900078
Oahu	2511238060	636.00117402
Oahu	2512008020	601.158177858
Oahu	2512018020	566.315181696
Oahu	2512028020	554.394174812
Oahu	2512038020	567.204966583
Oahu	2512048020	630.531014996
Oahu	2512058020	758.163924085
Oahu	2512068020	880.822109929
Oahu	2512078020	915.402144973
Oahu	2512088020	966.655556493
Oahu	2512098020	1009.92102262
Oahu	2512108020	1019.88059012
Oahu	2512118020	1019.47612001
Oahu	2512128020	1021.56907081
Oahu	2512138020	1021.15447968
Oahu	2512148020	1015.96758551
Oahu	2512158020	1017.31232213
Oahu	2512168020	1007.35287806
Oahu	2512178020	1061.52829921
Oahu	2512188020	1077.58478779
Oahu	2512198020	1018.68742179
Oahu	2512208020	956.109587553
Oahu	2512218020	863.430944022
Oahu	2512228020	746.151889825
Oahu	2512238020	654.0091044
